date,passengers
2022-07-28,371325.0
2022-07-29,414866.0
2022-07-30,350560.0
2022-07-31,285374.0
2022-08-01,409217.0
2022-08-02,421208.0
2022-08-03,457572.0
2022-08-04,469899.0
2022-08-05,518287.0
2022-08-06,434043.0
2022-08-07,302246.0
2022-08-08,472491.0
2022-08-09,506046.0
2022-08-10,525169.0
2022-08-11,551141.0
2022-08-12,603767.0
2022-08-13,398896.0
2022-08-14,297088.0
2022-08-15,522333.0
2022-08-16,544191.0
2022-08-17,545389.0
2022-08-18,578483.0
2022-08-19,615708.0
2022-08-20,455328.0
2022-08-21,313410.0
2022-08-22,534012.0
2022-08-23,545687.0
2022-08-24,554366.0
2022-08-25,574971.0
2022-08-26,619355.0
2022-08-27,389259.0
2022-08-28,294549.0
2022-08-29,549150.0
2022-08-30,566272.0
2022-08-31,595418.0
2022-09-01,612306.0
2022-09-02,675122.0
2022-09-03,435605.0
2022-09-04,307996.0
2022-09-05,553311.0
2022-09-06,570390.0
2022-09-07,576640.0
2022-09-08,603608.0
2022-09-09,654294.0
2022-09-10,417230.0
2022-09-11,296301.0
2022-09-12,548474.0
2022-09-13,579371.0
2022-09-14,595106.0
2022-09-15,598460.0
2022-09-16,655860.0
2022-09-17,432962.0
2022-09-18,325861.0
2022-09-19,538467.0
2022-09-20,564957.0
2022-09-21,569172.0
2022-09-22,581627.0
2022-09-23,618034.0
2022-09-24,385949.0
2022-09-25,287060.0
2022-09-26,559656.0
2022-09-27,597854.0
2022-09-28,586313.0
2022-09-29,601926.0
2022-09-30,678644.0
2022-10-01,437503.0
2022-10-02,324610.0
2022-10-03,565915.0
2022-10-04,582669.0
2022-10-05,588108.0
2022-10-06,607510.0
2022-10-07,650674.0
2022-10-08,431093.0
2022-10-09,303432.0
2022-10-10,557945.0
2022-10-11,597842.0
2022-10-12,594018.0
2022-10-13,603402.0
2022-10-14,627558.0
2022-10-15,415496.0
2022-10-16,298756.0
2022-10-17,429269.0
2022-10-18,452134.0
2022-10-19,459027.0
2022-10-20,473694.0
2022-10-21,485186.0
2022-10-22,404338.0
2022-10-23,292092.0
2022-10-24,554371.0
2022-10-25,580894.0
2022-10-26,588732.0
2022-10-27,603328.0
2022-10-28,647856.0
2022-10-29,395162.0
2022-10-30,330496.0
2022-10-31,578033.0
2022-11-01,594994.0
2022-11-02,622802.0
2022-11-03,617324.0
2022-11-04,695384.0
2022-11-05,469552.0
2022-11-06,317837.0
2022-11-07,566536.0
2022-11-08,589911.0
2022-11-09,594981.0
2022-11-10,611746.0
2022-11-11,654928.0
2022-11-12,433229.0
2022-11-13,301734.0
2022-11-14,563782.0
2022-11-15,586495.0
2022-11-16,608378.0
2022-11-17,638369.0
2022-11-18,673461.0
2022-11-19,439234.0
2022-11-20,305976.0
2022-11-21,602037.0
2022-11-22,605017.0
2022-11-23,607739.0
2022-11-24,623028.0
2022-11-25,710552.0
2022-11-26,459276.0
2022-11-27,317278.0
2022-11-28,566994.0
2022-11-29,587018.0
2022-11-30,620576.0
2022-12-01,637412.0
2022-12-02,701313.0
2022-12-03,480080.0
2022-12-04,331546.0
2022-12-05,605005.0
2022-12-06,625246.0
2022-12-07,653316.0
2022-12-08,687950.0
2022-12-09,733947.0
2022-12-10,502219.0
2022-12-11,358019.0
2022-12-12,624922.0
2022-12-13,650358.0
2022-12-14,649437.0
2022-12-15,687417.0
2022-12-16,721910.0
2022-12-17,474739.0
2022-12-18,332287.0
2022-12-19,618259.0
2022-12-20,638300.0
2022-12-21,606575.0
2022-12-22,521498.0
2022-12-23,374086.0
2022-12-24,151104.0
2022-12-25,153233.0
2022-12-26,199374.0
2022-12-27,360648.0
2022-12-28,374122.0
2022-12-29,389790.0
2022-12-30,404609.0
2022-12-31,286162.0
2024-01-01,239739.0
2024-01-02,403500.0
2024-01-03,412151.0
2024-01-04,504834.0
2024-01-05,604338.0
2024-01-06,376211.0
2024-01-07,276277.0
2024-01-08,611928.0
2024-01-09,638872.0
2024-01-10,636759.0
2024-01-11,640428.0
2024-01-12,672711.0
2024-01-13,405934.0
2024-01-14,407804.0
2024-01-15,627355.0
2024-01-16,649882.0
2024-01-17,642563.0
2024-01-18,673195.0
2024-01-19,686549.0
2024-01-20,413510.0
2024-01-21,286710.0
2024-01-22,587242.0
2024-01-23,591811.0
2024-01-24,606396.0
2024-01-25,615046.0
2024-01-26,632627.0
2024-01-27,408851.0
2024-01-28,278603.0
2024-01-29,544602.0
2024-01-30,568682.0
2024-01-31,604104.0
2024-02-01,627946.0
2024-02-02,658134.0
2024-02-03,432372.0
2024-02-04,285884.0
2024-02-05,583308.0
2024-02-06,636224.0
2024-02-07,609703.0
2024-02-08,624417.0
2024-02-09,645203.0
2024-02-10,376014.0
2024-02-11,260715.0
2024-02-12,461420.0
2024-02-13,491512.0
2024-02-14,487681.0
2024-02-15,481729.0
2024-02-16,496819.0
2024-02-17,377247.0
2024-02-18,256699.0
2024-02-19,512317.0
2024-02-20,537391.0
2024-02-21,543164.0
2024-02-22,549905.0
2024-02-23,590642.0
2024-02-24,385179.0
2024-02-25,270016.0
2024-02-26,549077.0
2024-02-27,570753.0
2024-02-28,578121.0
2024-02-29,615427.0
2024-03-01,651740.0
2024-03-02,426861.0
2024-03-03,307671.0
2024-03-04,554793.0
2024-03-05,579952.0
2024-03-06,589258.0
2024-03-07,601299.0
2024-03-08,636649.0
2024-03-09,422814.0
2024-03-10,309021.0
2024-03-11,552617.0
2024-03-12,578328.0
2024-03-13,577472.0
2024-03-14,589742.0
2024-03-15,629284.0
2024-03-16,423485.0
2024-03-17,298404.0
2024-03-18,543131.0
2024-03-19,574329.0
2024-03-20,577066.0
2024-03-21,598563.0
2024-03-22,617406.0
2024-03-23,403480.0
2024-03-24,271450.0
2024-03-25,403112.0
2024-03-26,419879.0
2024-03-27,448048.0
2024-03-28,276296.0
2024-03-29,279953.0
2024-03-30,352236.0
2024-03-31,263794.0
2024-04-01,241048.0
2024-04-02,590449.0
2024-04-03,572630.0
2024-04-04,618188.0
2024-04-05,631149.0
2024-04-06,370187.0
2024-04-07,285404.0
2024-04-08,540864.0
2024-04-09,560583.0
2024-04-10,579636.0
2024-04-11,605647.0
2024-04-12,634985.0
2024-04-13,428975.0
2024-04-14,302942.0
2024-04-15,536939.0
2024-04-16,569168.0
2024-04-17,572837.0
2024-04-18,583340.0
2024-04-19,646005.0
2024-04-20,431170.0
2024-04-21,312178.0
2024-04-22,529108.0
2024-04-23,565520.0
2024-04-24,567051.0
2024-04-25,581642.0
2024-04-26,596905.0
2024-04-27,401705.0
2024-04-28,306086.0
2024-04-29,516124.0
2024-04-30,562465.0
2024-05-01,559190.0
2024-05-02,584818.0
2024-05-03,616808.0
2024-05-04,422938.0
2024-05-05,328309.0
2024-05-06,528320.0
2024-05-07,554395.0
2024-05-08,593907.0
2024-05-09,310930.0
2024-05-10,441188.0
2024-05-11,382437.0
2024-05-12,287239.0
2024-05-13,512481.0
2024-05-14,532061.0
2024-05-15,543634.0
2024-05-16,553401.0
2024-05-17,589075.0
2024-05-18,374354.0
2024-05-19,282979.0
2024-05-20,303369.0
2024-05-21,525580.0
2024-05-22,532078.0
2024-05-23,546175.0
2024-05-24,568984.0
2024-05-25,389217.0
2024-05-26,283711.0
2024-05-27,486325.0
2024-05-28,518994.0
2024-05-29,522424.0
2024-05-30,555229.0
2024-05-31,608875.0
2024-06-01,418139.0
2024-06-02,295186.0
2024-06-03,498098.0
2024-06-04,548337.0
2024-06-05,355397.0
2024-06-06,544232.0
2024-06-07,584703.0
2024-06-08,403853.0
2024-06-09,288010.0
2024-06-10,500244.0
2024-06-11,543925.0
2024-06-12,537056.0
2024-06-13,540736.0
2024-06-14,591926.0
2024-06-15,368742.0
2024-06-16,322797.0
2024-06-17,486541.0
2024-06-18,517465.0
2024-06-19,524958.0
2024-06-20,564078.0
2024-06-21,606715.0
2024-06-22,415768.0
2024-06-23,335997.0
2024-06-24,497246.0
2024-06-25,546058.0
2024-06-26,530715.0
2024-06-27,530808.0
2024-06-28,538305.0
2024-06-29,391099.0
2024-06-30,246408.0
2024-07-01,409564.0
2024-07-02,426367.0
2024-07-03,432434.0
2024-07-04,423631.0
2024-07-05,447861.0
2024-07-06,354993.0
2024-07-07,265643.0
2024-07-08,367054.0
2024-07-09,385662.0
2024-07-10,363510.0
2024-07-11,381508.0
2024-07-12,386005.0
2024-07-13,261793.0
2024-07-14,238867.0
2024-07-15,312725.0
2024-07-16,313042.0
2024-07-17,319413.0
2024-07-18,338702.0
2024-07-19,344687.0
2024-07-20,298312.0
2024-07-21,230204.0
2024-07-22,286924.0
2024-07-23,308948.0
2024-07-24,325645.0
2024-07-25,329223.0
2024-07-26,334163.0
2024-07-27,293297.0
2024-07-28,252899.0
2024-07-29,322655.0
2024-07-30,341410.0
2024-07-31,368839.0
2024-08-01,383776.0
2024-08-02,402332.0
2024-08-03,342604.0
2024-08-04,248164.0
2024-08-05,382627.0
2024-08-06,414109.0
2024-08-07,415847.0
2024-08-08,434272.0
2024-08-09,457998.0
2024-08-10,370495.0
2024-08-11,258590.0
2024-08-12,448603.0
2024-08-13,474449.0
2024-08-14,485734.0
2024-08-15,501868.0
2024-08-16,545233.0
2024-08-17,403469.0
2024-08-18,288599.0
2024-08-19,469825.0
2024-08-20,492440.0
2024-08-21,515627.0
2024-08-22,525967.0
2024-08-23,564123.0
2024-08-24,379546.0
2024-08-25,265742.0
2024-08-26,488986.0
2024-08-27,505227.0
2024-08-28,513739.0
2024-08-29,532124.0
2024-08-30,592179.0
2024-08-31,413190.0
2024-09-01,292419.0
2024-09-02,490342.0
2024-09-03,507980.0
2024-09-04,506650.0
2024-09-05,536612.0
2024-09-06,555635.0
2024-09-07,386638.0
2024-09-08,286221.0
2024-09-09,500563.0
2024-09-10,508343.0
2024-09-11,544085.0
2024-09-12,520260.0
2024-09-13,548449.0
2024-09-14,376913.0
2024-09-15,299705.0
2024-09-16,467790.0
2024-09-17,487231.0
2024-09-18,489974.0
2024-09-19,499289.0
2024-09-20,534106.0
2024-09-21,365886.0
2024-09-22,254551.0
2024-09-23,468543.0
2024-09-24,508211.0
2024-09-25,505632.0
2024-09-26,533057.0
2024-09-27,556928.0
2024-09-28,355114.0
2024-09-29,255728.0
2024-09-30,473534.0
2024-10-01,497834.0
2024-10-02,498701.0
2024-10-03,512880.0
2024-10-04,536290.0
2024-10-05,369285.0
2024-10-06,262407.0
2024-10-07,472658.0
2024-10-08,502441.0
2024-10-09,495957.0
2024-10-10,530580.0
2024-10-11,506684.0
2024-10-12,336929.0
2024-10-13,233793.0
2024-10-14,349919.0
2024-10-15,374565.0
2024-10-16,368632.0
2024-10-17,376907.0
2024-10-18,399195.0
2024-10-19,331240.0
2024-10-20,235811.0
2024-10-21,445977.0
2024-10-22,495392.0
2024-10-23,486297.0
2024-10-24,492334.0
2024-10-25,523360.0
2024-10-26,353851.0
2024-10-27,241129.0
2024-10-28,456350.0
2024-10-29,478751.0
2024-10-30,486684.0
2024-10-31,509613.0
2024-11-01,578111.0
2024-11-02,378041.0
2024-11-03,251158.0
2024-11-04,459262.0
2024-11-05,473339.0
2024-11-06,475156.0
2024-11-07,492911.0
2024-11-08,510847.0
2024-11-09,342688.0
2024-11-10,237923.0
2024-11-11,450382.0
2024-11-12,473436.0
2024-11-13,473001.0
2024-11-14,487634.0
2024-11-15,547611.0
2024-11-16,345773.0
2024-11-17,244557.0
2024-11-18,451930.0
2024-11-19,484900.0
2024-11-20,489092.0
2024-11-21,524504.0
2024-11-22,558020.0
2024-11-23,364013.0
2024-11-24,235045.0
2024-11-25,450565.0
2024-11-26,474186.0
2024-11-27,479813.0
2024-11-28,511832.0
2024-11-29,582263.0
2024-11-30,376740.0
2024-12-01,264752.0
2024-12-02,469763.0
2024-12-03,488789.0
2024-12-04,495476.0
2024-12-05,507515.0
2024-12-06,562757.0
2024-12-07,375991.0
2024-12-08,260518.0
2024-12-09,466274.0
2024-12-10,487932.0
2024-12-11,487816.0
2024-12-12,510489.0
2024-12-13,556043.0
2024-12-14,363516.0
2024-12-15,257398.0
2024-12-16,470192.0
2024-12-17,484637.0
2024-12-18,487921.0
2024-12-19,506930.0
2024-12-20,492775.0
2024-12-21,311296.0
2024-12-22,243654.0
2024-12-23,250705.0
2024-12-24,116267.0
2024-12-25,116859.0
2024-12-26,158357.0
2024-12-27,274163.0
2024-12-28,247369.0
2024-12-29,205694.0
2024-12-30,277457.0
2024-12-31,202100.0
